tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_anchor,m_internal,m_anchor_i,m_internal_i,m_tgt1,m_day,m_confirm_bar
A4_k1_close_nearest,1,2025-03-10 13:30:00+00:00,2025-03-10 13:29:00+00:00,21314.5,21198.25,2025-03-10 13:54:00+00:00,stop,-116.0,-117.0,116.25,-1.0064516129032257,-0.9978494623655914,0.17419354838709677,-1.1806451612903226,-234.0,21198.75,21306.75,48577,48820,21376.25,2025-03-10,48824
A4_k1_close_nearest,-1,2025-03-10 15:25:00+00:00,2025-03-10 15:24:00+00:00,21045.75,21720.0,2025-03-10 16:00:00+00:00,time,26.5,25.5,674.25,0.03781979977753059,0.039302929180571,0.05784204671857619,-0.13311086392287727,51.0,21719.5,21051.5,48626,48845,20952.75,2025-03-10,48847
A4_k1_close_nearest,1,2025-03-11 13:35:00+00:00,2025-03-11 13:34:00+00:00,20856.0,20572.25,2025-03-11 13:36:00+00:00,target,62.0,61.25,283.75,0.21585903083700442,0.2185022026431718,0.22378854625550662,-0.08458149779735682,122.5,20572.75,20837.25,48949,49031,20917.75,2025-03-11,49101
A4_k1_close_nearest,-1,2025-03-11 14:05:00+00:00,2025-03-11 14:04:00+00:00,20816.75,21589.25,2025-03-11 14:05:00+00:00,target,-2.25,0.0,772.5,0.0,-0.002912621359223301,0.00744336569579288,-0.0482200647249191,0.0,21588.75,21031.75,48694,49105,20819.25,2025-03-11,49107
A4_k1_close_nearest,-1,2025-03-12 13:35:00+00:00,2025-03-12 13:34:00+00:00,21168.25,21222.0,2025-03-12 13:48:00+00:00,target,70.25,69.5,53.75,1.2930232558139534,1.3069767441860465,1.8465116279069766,-0.7674418604651163,139.0,21221.5,21169.0,49365,49370,21098.25,2025-03-12,49377
A4_k1_close_nearest,1,2025-03-12 13:50:00+00:00,2025-03-12 13:49:00+00:00,21100.75,20572.25,2025-03-12 16:00:00+00:00,time,-34.25,-35.25,528.5,-0.06669820245979187,-0.06480605487228004,0.11352885525070956,-0.5165562913907285,-70.5,20572.75,21075.25,48949,49368,21167.25,2025-03-12,49380
A4_k1_close_nearest,-1,2025-03-13 13:30:00+00:00,2025-03-13 13:29:00+00:00,21006.25,21222.0,2025-03-13 13:30:00+00:00,target,31.75,31.0,215.75,0.1436848203939745,0.14716106604866744,0.20973348783314022,-0.016222479721900347,62.0,21221.5,21021.5,49365,49648,20974.75,2025-03-13,49652
A4_k1_close_nearest,1,2025-03-13 13:35:00+00:00,2025-03-13 13:34:00+00:00,20995.5,20819.25,2025-03-13 13:56:00+00:00,stop,-176.0,-177.0,176.25,-1.004255319148936,-0.9985815602836879,0.03829787234042553,-1.1432624113475178,-354.0,20819.75,20974.75,49303,49650,21021.5,2025-03-13,49653
A4_k1_close_nearest,1,2025-03-14 13:30:00+00:00,2025-03-14 13:29:00+00:00,20898.0,20597.75,2025-03-14 13:31:00+00:00,target,44.0,43.25,300.25,0.1440466278101582,0.14654454621149043,0.15487094088259784,-0.0507910074937552,86.5,20598.25,20897.0,49703,49926,20941.75,2025-03-14,49928
A4_k1_close_nearest,-1,2025-03-14 13:50:00+00:00,2025-03-14 13:49:00+00:00,21029.0,21078.25,2025-03-14 14:00:00+00:00,target,146.5,145.75,49.25,2.9593908629441623,2.9746192893401013,3.451776649746193,-0.49746192893401014,291.5,21077.75,21033.25,49518,49930,20882.75,2025-03-14,49932
A4_k1_close_nearest,1,2025-03-14 14:05:00+00:00,2025-03-14 14:04:00+00:00,20960.5,20597.75,2025-03-14 15:00:00+00:00,target,93.5,92.75,362.75,0.2556857339765679,0.25775327360441075,0.31357684355616816,-0.228118538938663,185.5,20598.25,20882.75,49703,49929,21053.75,2025-03-14,49935
A4_k1_close_nearest,1,2025-03-17 14:05:00+00:00,2025-03-17 14:04:00+00:00,21177.5,20766.75,2025-03-17 16:00:00+00:00,time,-62.25,-63.25,410.75,-0.15398660986001217,-0.15155203895313452,0.17711503347534996,-0.2830188679245283,-126.5,20767.25,21159.5,49767,50209,21280.75,2025-03-17,50211
A4_k1_close_nearest,1,2025-03-18 13:35:00+00:00,2025-03-18 13:34:00+00:00,21071.25,20983.25,2025-03-18 13:44:00+00:00,stop,-87.75,-88.75,88.0,-1.0085227272727273,-0.9971590909090909,0.0,-1.5284090909090908,-177.5,20983.75,21068.5,50033,50231,21157.0,2025-03-18,50481
A4_k1_close_nearest,-1,2025-03-19 13:30:00+00:00,2025-03-19 13:29:00+00:00,21017.5,21268.75,2025-03-19 13:41:00+00:00,target,43.5,42.75,251.25,0.1701492537313433,0.17313432835820897,0.1761194029850746,-0.10248756218905472,85.5,21268.25,21018.0,50316,50736,20974.25,2025-03-19,50756
A4_k1_close_nearest,-1,2025-03-19 15:15:00+00:00,2025-03-19 15:14:00+00:00,21089.5,21268.75,2025-03-19 16:00:00+00:00,time,-57.0,-58.0,179.25,-0.32357043235704325,-0.3179916317991632,0.2175732217573222,-0.41841004184100417,-116.0,21268.25,21094.25,50316,50770,20936.0,2025-03-19,50777
A4_k1_close_nearest,-1,2025-03-20 14:20:00+00:00,2025-03-20 14:19:00+00:00,21258.0,21317.5,2025-03-20 14:43:00+00:00,stop,-59.25,-60.25,59.5,-1.0126050420168067,-0.9957983193277311,0.31092436974789917,-1.1050420168067228,-120.5,21317.0,21263.75,50924,50983,21014.25,2025-03-20,51042
A4_k1_close_nearest,1,2025-03-20 15:05:00+00:00,2025-03-20 15:04:00+00:00,21249.25,20935.5,2025-03-20 16:00:00+00:00,time,-37.75,-38.75,313.75,-0.12350597609561753,-0.12031872509960159,0.1258964143426295,-0.1888446215139442,-77.5,20936.0,21247.0,50759,51046,21368.5,2025-03-20,51051
A4_k1_close_nearest,-1,2025-03-21 13:50:00+00:00,2025-03-21 13:49:00+00:00,20929.25,21330.5,2025-03-21 16:00:00+00:00,time,-8.0,-9.0,401.25,-0.022429906542056073,-0.019937694704049845,0.102803738317757,-0.26791277258566976,-18.0,21330.0,20936.75,51048,51309,20827.5,2025-03-21,51312
A4_k1_close_nearest,1,2025-03-25 13:45:00+00:00,2025-03-25 13:44:00+00:00,21619.25,21320.75,2025-03-25 14:00:00+00:00,target,41.0,40.25,298.5,0.13484087102177555,0.1373534338358459,0.17001675041876047,-0.10636515912897822,80.5,21321.25,21599.25,51471,51836,21660.0,2025-03-25,51863
A4_k1_close_nearest,-1,2025-03-25 14:05:00+00:00,2025-03-25 14:04:00+00:00,21611.5,21672.75,2025-03-25 14:05:00+00:00,target,-15.25,-1.0,61.25,-0.0163265306122449,-0.24897959183673468,0.02040816326530612,-0.31020408163265306,-2.0,21672.25,21660.0,51849,51857,21627.0,2025-03-25,51867
A4_k1_close_nearest,1,2025-03-26 13:35:00+00:00,2025-03-26 13:34:00+00:00,21653.75,21516.5,2025-03-26 14:16:00+00:00,stop,-137.0,-138.0,137.25,-1.005464480874317,-0.9981785063752276,0.33697632058287796,-1.0,-276.0,21517.0,21651.25,51801,51930,21711.5,2025-03-26,52137
A4_k1_close_nearest,-1,2025-03-26 15:10:00+00:00,2025-03-26 15:09:00+00:00,21533.0,21762.25,2025-03-26 15:28:00+00:00,target,50.5,49.75,229.25,0.21701199563794984,0.2202835332606325,0.23773173391494,-0.05452562704471101,99.5,21761.75,21537.75,51983,52153,21482.75,2025-03-26,52156
A4_k1_close_nearest,1,2025-03-26 15:30:00+00:00,2025-03-26 15:29:00+00:00,21498.0,21450.5,2025-03-26 15:52:00+00:00,stop,-47.25,-48.25,47.5,-1.0157894736842106,-0.9947368421052631,0.5,-1.4631578947368422,-96.5,21451.0,21482.75,52147,52152,21700.0,2025-03-26,52160
A4_k1_close_nearest,-1,2025-03-27 13:55:00+00:00,2025-03-27 13:54:00+00:00,21290.0,21762.25,2025-03-27 16:00:00+00:00,time,17.25,16.25,472.25,0.03440974060349391,0.036527263102170464,0.07887771307570143,-0.2837480148226575,32.5,21761.75,21294.75,51983,52413,21162.75,2025-03-27,52417
A4_k1_close_nearest,-1,2025-03-31 15:05:00+00:00,2025-03-31 15:04:00+00:00,20383.75,21234.25,2025-03-31 16:00:00+00:00,time,-62.25,-63.25,850.5,-0.07436801881246326,-0.07319223985890652,0.05291005291005291,-0.12110523221634333,-126.5,21233.75,20392.75,52603,52972,20201.75,2025-03-31,52983
A4_k1_close_nearest,1,2025-04-01 13:35:00+00:00,2025-04-01 13:34:00+00:00,20594.0,20201.25,2025-04-01 13:44:00+00:00,target,49.0,48.25,392.75,0.12285168682367918,0.12476129853596435,0.12603437301082113,-0.07829408020369191,96.5,20201.75,20580.0,52968,53231,20642.75,2025-04-01,53241
A4_k1_close_nearest,1,2025-04-01 14:10:00+00:00,2025-04-01 14:09:00+00:00,20574.0,20201.25,2025-04-01 14:39:00+00:00,target,69.0,68.25,372.75,0.18309859154929578,0.1851106639839034,0.2307176391683434,-0.23541247484909456,136.5,20201.75,20554.25,52968,53221,20642.75,2025-04-01,53248
A4_k1_close_nearest,-1,2025-04-02 13:40:00+00:00,2025-04-02 13:39:00+00:00,20723.75,20918.75,2025-04-02 15:25:00+00:00,stop,-194.75,-195.75,195.0,-1.0038461538461538,-0.9987179487179487,0.1294871794871795,-1.0320512820512822,-391.5,20918.25,20738.75,53333,53478,20486.25,2025-04-02,53518
A4_k1_close_nearest,-1,2025-04-03 13:40:00+00:00,2025-04-03 13:39:00+00:00,20283.25,21270.75,2025-04-03 14:45:00+00:00,target,228.25,227.5,987.5,0.23037974683544304,0.2311392405063291,0.24354430379746836,-0.0020253164556962027,455.0,21270.25,20286.0,53598,53777,20055.25,2025-04-03,53794
A4_k1_close_nearest,-1,2025-04-03 15:30:00+00:00,2025-04-03 15:29:00+00:00,20045.75,21270.75,2025-04-03 16:00:00+00:00,time,-63.75,-64.75,1225.0,-0.05285714285714286,-0.05204081632653061,0.004489795918367347,-0.09244897959183673,-129.5,21270.25,20077.5,53598,53814,19945.25,2025-04-03,53816
A4_k1_close_nearest,-1,2025-04-04 13:35:00+00:00,2025-04-04 13:34:00+00:00,19388.5,20402.25,2025-04-04 13:38:00+00:00,target,105.25,104.5,1013.75,0.1030826140567201,0.10382244143033292,0.10480887792848335,-0.018495684340320593,209.0,20401.75,19431.0,53739,54067,19283.5,2025-04-04,54069
A4_k1_close_nearest,1,2025-04-07 13:35:00+00:00,2025-04-07 13:34:00+00:00,18132.75,17677.0,2025-04-07 13:58:00+00:00,target,313.0,312.25,455.75,0.6851343938562808,0.6867800329127811,0.7613823368074603,-0.5139879319802523,624.5,17677.5,18080.75,54173,54303,18445.5,2025-04-07,54345
A4_k1_close_nearest,-1,2025-04-07 14:00:00+00:00,2025-04-07 13:59:00+00:00,18499.0,19938.75,2025-04-07 16:00:00+00:00,time,-114.75,-115.75,1439.75,-0.08039590206633096,-0.07970133703768015,0.08560513978121202,-0.7544712623719396,-231.5,19938.25,18503.25,53908,54312,18211.75,2025-04-07,54350
A4_k1_close_nearest,-1,2025-04-08 13:50:00+00:00,2025-04-08 13:49:00+00:00,19333.0,19585.75,2025-04-08 16:00:00+00:00,time,54.5,53.5,252.75,0.21167161226508407,0.21562809099901087,0.6152324431256182,-0.9861523244312562,107.0,19585.25,19427.0,54354,54621,19151.0,2025-04-08,54624
A4_k1_close_nearest,1,2025-04-09 13:30:00+00:00,2025-04-09 13:29:00+00:00,18432.0,17959.5,2025-04-09 13:30:00+00:00,target,65.25,64.5,472.5,0.1365079365079365,0.1380952380952381,0.14761904761904762,-0.02275132275132275,129.0,17960.0,18396.0,54802,54893,18497.0,2025-04-09,54896
A4_k1_close_nearest,-1,2025-04-09 13:35:00+00:00,2025-04-09 13:34:00+00:00,18502.5,19360.25,2025-04-09 16:00:00+00:00,time,-42.25,-43.25,857.75,-0.05042261731273681,-0.049256776450014576,0.07344797435150102,-0.37277761585543573,-86.5,19359.75,18528.25,54647,54892,18396.0,2025-04-09,54897
A4_k1_close_nearest,1,2025-04-10 13:45:00+00:00,2025-04-10 13:44:00+00:00,19956.0,17959.5,2025-04-10 16:00:00+00:00,time,-452.75,-453.75,1996.5,-0.22727272727272727,-0.22677185073879289,0.05972952667167543,-0.23741547708489857,-907.5,17960.0,19931.0,54802,55113,20211.0,2025-04-10,55175
A4_k1_close_nearest,1,2025-04-11 13:35:00+00:00,2025-04-11 13:34:00+00:00,19640.25,19296.25,2025-04-11 13:43:00+00:00,target,128.5,127.75,344.0,0.37136627906976744,0.373546511627907,0.45348837209302323,-0.1184593023255814,255.5,19296.75,19581.25,55296,55445,19768.5,2025-04-11,55449
A4_k1_close_nearest,-1,2025-04-11 13:45:00+00:00,2025-04-11 13:44:00+00:00,19761.25,20610.0,2025-04-11 14:21:00+00:00,target,180.25,179.5,848.75,0.21148748159057437,0.21237113402061855,0.2365243004418262,-0.13166421207658321,359.0,20609.5,19768.5,54999,55444,19581.25,2025-04-11,55451
A4_k1_close_nearest,1,2025-04-11 14:25:00+00:00,2025-04-11 14:24:00+00:00,19584.0,19296.25,2025-04-11 14:48:00+00:00,target,184.75,184.0,287.75,0.6394439617723718,0.6420503909643788,0.6516072980017377,-0.30929626411815814,368.0,19296.75,19540.25,55296,55391,19768.5,2025-04-11,55459
A4_k1_close_nearest,-1,2025-04-11 15:05:00+00:00,2025-04-11 15:04:00+00:00,19621.75,20610.0,2025-04-11 15:05:00+00:00,target,-5.25,-0.75,988.25,-0.0007589172780166962,-0.005312420946116873,0.04427017455097394,-0.00025297242600556537,-1.5,20609.5,19771.5,54999,55464,19627.25,2025-04-11,55467
A4_k1_close_nearest,1,2025-04-11 15:20:00+00:00,2025-04-11 15:19:00+00:00,19582.0,19296.25,2025-04-11 15:57:00+00:00,target,209.25,208.5,285.75,0.7296587926509186,0.7322834645669292,0.7672790901137357,-0.1084864391951006,417.0,19296.75,19575.0,55296,55468,19791.0,2025-04-11,55470
A4_k1_close_nearest,1,2025-04-14 13:35:00+00:00,2025-04-14 13:34:00+00:00,20410.0,19296.25,2025-04-14 16:00:00+00:00,time,-355.75,-356.75,1113.75,-0.320314253647587,-0.31941638608305273,0.007631874298540965,-0.3425364758698092,-713.5,19296.75,20398.75,55296,55719,20478.0,2025-04-14,55725
A4_k1_close_nearest,1,2025-04-15 13:30:00+00:00,2025-04-15 13:29:00+00:00,20212.25,19963.0,2025-04-15 13:30:00+00:00,target,-14.5,-0.75,249.25,-0.003009027081243731,-0.058174523570712136,0.01905717151454363,-0.07723169508525576,-1.5,19963.5,20174.75,55757,55998,20197.5,2025-04-15,56000
A4_k1_close_nearest,-1,2025-04-15 13:35:00+00:00,2025-04-15 13:34:00+00:00,20239.0,20481.25,2025-04-15 14:20:00+00:00,target,64.5,63.75,242.25,0.2631578947368421,0.26625386996904027,0.36429308565531476,-0.5397316821465429,127.5,20480.75,20265.5,55724,55930,20174.75,2025-04-15,56001
A4_k1_close_nearest,1,2025-04-15 14:25:00+00:00,2025-04-15 14:24:00+00:00,20197.5,19963.0,2025-04-15 15:20:00+00:00,target,107.0,106.25,234.5,0.453091684434968,0.4562899786780384,0.4840085287846482,-0.1631130063965885,212.5,19963.5,20171.75,55757,56000,20304.25,2025-04-15,56011
A4_k1_close_nearest,-1,2025-04-15 15:25:00+00:00,2025-04-15 15:24:00+00:00,20296.5,20481.25,2025-04-15 16:00:00+00:00,time,21.75,20.75,184.75,0.11231393775372124,0.11772665764546685,0.4790257104194858,-0.009472259810554804,41.5,20480.75,20302.75,55724,56015,20150.75,2025-04-15,56023
A4_k1_close_nearest,-1,2025-04-16 13:35:00+00:00,2025-04-16 13:34:00+00:00,19849.25,20370.25,2025-04-16 14:00:00+00:00,target,110.0,109.25,521.0,0.20969289827255277,0.21113243761996162,0.21976967370441458,-0.10508637236084453,218.5,20369.75,19880.5,56009,56270,19739.5,2025-04-16,56277
A4_k1_close_nearest,1,2025-04-16 15:10:00+00:00,2025-04-16 15:09:00+00:00,19859.5,19734.25,2025-04-16 15:24:00+00:00,target,44.75,44.0,125.25,0.35129740518962077,0.35728542914171657,0.592814371257485,-0.3033932135728543,88.0,19734.75,19817.75,56283,56290,19904.0,2025-04-16,56296
A4_k1_close_nearest,-1,2025-04-16 15:30:00+00:00,2025-04-16 15:29:00+00:00,19934.0,20370.25,2025-04-16 16:00:00+00:00,time,121.25,120.25,436.25,0.27564469914040113,0.27793696275071633,0.3146131805157593,-0.009169054441260744,240.5,20369.75,19955.0,56009,56236,19739.5,2025-04-16,56300
A4_k1_close_nearest,1,2025-04-17 13:35:00+00:00,2025-04-17 13:34:00+00:00,19637.5,19340.75,2025-04-17 16:00:00+00:00,time,-72.5,-73.5,296.75,-0.2476832350463353,-0.2443133951137321,0.3243470935130581,-0.5096882898062342,-147.0,19341.25,19635.5,56348,56394,19791.5,2025-04-17,56553
A4_k1_close_nearest,-1,2025-04-21 14:45:00+00:00,2025-04-21 14:44:00+00:00,19160.25,19877.5,2025-04-21 15:14:00+00:00,target,37.75,37.0,717.25,0.05158591843848031,0.05263157894736842,0.08330428720808644,-0.036598117811084,74.0,19877.0,19201.75,56478,56838,19122.75,2025-04-21,56843
A4_k1_close_nearest,1,2025-04-23 14:20:00+00:00,2025-04-23 14:19:00+00:00,20244.75,19088.25,2025-04-23 14:33:00+00:00,target,125.5,124.75,1156.5,0.10786856895806313,0.10851707738867272,0.11089494163424124,-0.04085603112840467,249.5,19088.75,20211.0,56924,57387,20370.0,2025-04-23,57390
A4_k1_close_nearest,1,2025-04-23 15:25:00+00:00,2025-04-23 15:24:00+00:00,20197.75,19088.25,2025-04-23 16:00:00+00:00,time,-95.75,-96.75,1109.5,-0.08720144209103199,-0.08630013519603424,0.0056331680937359175,-0.1572780531771068,-193.5,19088.75,20142.0,56924,57382,20338.0,2025-04-23,57403
A4_k1_close_nearest,-1,2025-04-24 13:30:00+00:00,2025-04-24 13:29:00+00:00,20100.0,20391.25,2025-04-24 14:36:00+00:00,stop,-291.0,-292.0,291.25,-1.0025751072961373,-0.9991416309012876,0.09785407725321889,-1.0171673819742488,-584.0,20390.75,20101.5,57394,57497,20048.25,2025-04-24,57656
A4_k1_close_nearest,-1,2025-04-25 13:30:00+00:00,2025-04-25 13:29:00+00:00,20527.0,20676.75,2025-04-25 16:00:00+00:00,time,-61.25,-62.25,149.75,-0.41569282136894825,-0.4090150250417362,0.4507512520868113,-0.6928213689482471,-124.5,20676.25,20530.0,57872,57928,20440.25,2025-04-25,57932
A4_k1_close_nearest,-1,2025-04-28 13:30:00+00:00,2025-04-28 13:29:00+00:00,20772.5,20815.5,2025-04-28 13:30:00+00:00,target,16.5,15.75,43.0,0.36627906976744184,0.38372093023255816,0.38372093023255816,-0.45348837209302323,31.5,20815.0,20793.0,58018,58206,20756.25,2025-04-28,58208
A4_k1_close_nearest,1,2025-04-28 14:05:00+00:00,2025-04-28 14:04:00+00:00,20729.75,20439.75,2025-04-28 16:00:00+00:00,time,-157.25,-158.25,290.0,-0.5456896551724137,-0.5422413793103448,0.11982758620689656,-0.6646551724137931,-316.5,20440.25,20665.0,57927,58122,20793.0,2025-04-28,58215
A4_k1_close_nearest,-1,2025-04-29 13:55:00+00:00,2025-04-29 13:54:00+00:00,20735.25,20857.0,2025-04-29 16:00:00+00:00,time,-28.25,-29.25,121.75,-0.2402464065708419,-0.23203285420944558,0.33675564681724846,-0.8624229979466119,-58.5,20856.5,20763.0,58352,58476,20604.25,2025-04-29,58489
A4_k1_close_nearest,-1,2025-04-30 13:30:00+00:00,2025-04-30 13:29:00+00:00,20526.25,20918.0,2025-04-30 13:37:00+00:00,target,70.0,69.25,391.75,0.17677089980855137,0.17868538608806636,0.22144224633056797,-0.007657945118059987,138.5,20917.5,20531.75,58547,58754,20456.5,2025-04-30,58760
A4_k1_close_nearest,-1,2025-04-30 15:00:00+00:00,2025-04-30 14:59:00+00:00,20558.0,20918.0,2025-04-30 16:00:00+00:00,time,-109.25,-110.25,360.0,-0.30625,-0.3034722222222222,0.01597222222222222,-0.3388888888888889,-220.5,20917.5,20580.0,58547,58775,20500.75,2025-04-30,58778
A4_k1_close_nearest,1,2025-05-01 13:35:00+00:00,2025-05-01 13:34:00+00:00,21163.25,20326.75,2025-05-01 14:40:00+00:00,target,97.75,97.0,836.5,0.1159593544530783,0.11685594739988045,0.12761506276150628,-0.09593544530783024,194.0,20327.25,21152.5,58767,58962,21260.75,2025-05-01,59037
A4_k1_close_nearest,1,2025-05-02 13:55:00+00:00,2025-05-02 13:54:00+00:00,21300.0,20972.75,2025-05-02 14:03:00+00:00,target,50.25,49.5,327.25,0.15126050420168066,0.15355233002291827,0.1925133689839572,-0.061115355233002294,99.0,20973.25,21258.0,59128,59314,21350.0,2025-05-02,59317
A4_k1_close_nearest,-1,2025-05-02 14:05:00+00:00,2025-05-02 14:04:00+00:00,21334.0,21367.0,2025-05-02 14:10:00+00:00,stop,-32.75,-33.75,33.0,-1.0227272727272727,-0.9924242424242424,0.0,-1.2954545454545454,-67.5,21366.5,21350.0,59309,59313,21158.75,2025-05-02,59319
A4_k1_close_nearest,1,2025-05-02 14:45:00+00:00,2025-05-02 14:44:00+00:00,21368.75,20972.75,2025-05-02 15:15:00+00:00,target,37.5,36.75,396.0,0.0928030303030303,0.0946969696969697,0.11363636363636363,-0.05303030303030303,73.5,20973.25,21360.0,59128,59325,21406.0,2025-05-02,59327
A4_k1_close_nearest,-1,2025-05-05 13:30:00+00:00,2025-05-05 13:29:00+00:00,21234.5,21502.5,2025-05-05 13:31:00+00:00,target,16.0,15.25,268.0,0.05690298507462686,0.05970149253731343,0.06063432835820896,-0.08488805970149253,30.5,21502.0,21239.75,59374,59585,21218.75,2025-05-05,59588
A4_k1_close_nearest,1,2025-05-05 13:35:00+00:00,2025-05-05 13:34:00+00:00,21256.5,20972.75,2025-05-05 13:35:00+00:00,target,-16.5,-0.75,283.75,-0.0026431718061674008,-0.05814977973568282,0.05286343612334802,-0.014096916299559472,-1.5,20973.25,21218.75,59128,59586,21239.75,2025-05-05,59589
A4_k1_close_nearest,1,2025-05-05 13:45:00+00:00,2025-05-05 13:44:00+00:00,21263.0,20972.75,2025-05-05 13:45:00+00:00,target,-23.0,-4.25,290.25,-0.014642549526270457,-0.07924203273040482,0.02756244616709733,-0.05254091300602928,-8.5,20973.25,21213.0,59128,59584,21239.75,2025-05-05,59591
A4_k1_close_nearest,-1,2025-05-05 13:50:00+00:00,2025-05-05 13:49:00+00:00,21269.25,21502.5,2025-05-05 16:00:00+00:00,time,-57.75,-58.75,233.25,-0.25187566988210075,-0.24758842443729903,0.15434083601286175,-0.3429796355841372,-117.5,21502.0,21278.75,59374,59590,21202.25,2025-05-05,59592
A4_k1_close_nearest,-1,2025-05-06 14:25:00+00:00,2025-05-06 14:24:00+00:00,21115.25,21257.0,2025-05-06 16:00:00+00:00,time,-5.75,-6.75,141.75,-0.047619047619047616,-0.04056437389770723,0.07231040564373897,-0.4426807760141093,-13.5,21256.5,21132.75,59704,59836,21020.75,2025-05-06,59875
A4_k1_close_nearest,1,2025-05-07 13:35:00+00:00,2025-05-07 13:34:00+00:00,21121.0,21025.75,2025-05-07 14:23:00+00:00,target,65.75,65.0,95.25,0.6824146981627297,0.6902887139107612,0.7139107611548556,-0.3989501312335958,130.0,21026.25,21104.0,59955,60138,21186.5,2025-05-07,60141
A4_k1_close_nearest,1,2025-05-08 13:30:00+00:00,2025-05-08 13:29:00+00:00,21388.5,20903.0,2025-05-08 15:29:00+00:00,target,39.5,38.75,485.5,0.07981462409886715,0.08135942327497425,0.08702368692070031,-0.3820803295571576,77.5,20903.5,21383.25,60198,60413,21427.75,2025-05-08,60416
A4_k1_close_nearest,1,2025-05-09 13:30:00+00:00,2025-05-09 13:29:00+00:00,21452.0,21134.75,2025-05-09 13:30:00+00:00,target,28.25,27.5,317.25,0.08668242710795902,0.08904649330181245,0.1008668242710796,-0.0007880220646178094,55.0,21135.25,21450.75,60231,60685,21480.0,2025-05-09,60692
A4_k1_close_nearest,1,2025-05-09 13:45:00+00:00,2025-05-09 13:44:00+00:00,21452.0,21134.75,2025-05-09 16:00:00+00:00,time,-56.75,-57.75,317.25,-0.18203309692671396,-0.17888100866824272,0.15130023640661938,-0.5342789598108747,-115.5,21135.25,21449.0,60231,60692,21515.0,2025-05-09,60695
